index,Car Name,KMs Driven,Fuel Type,Transmission,Ownership,Manufacture,Engine,Seats,car price,CarPrices in Lakhs
4604,Maruti Swift VXI,51371,Petrol,Manual,1,2019,799,5,5.48,5.48
4605,Jeep Compass 2.0 Limited 4X4,57400,Diesel,Manual,1,2018,1368,7,12.87,12.87
4606,Ford Figo Diesel Titanium,146439,Diesel,Manual,1,2011,2400,5,1.56,1.56
4607,Honda City 1.5 V MT,69733,Petrol,Manual,1,2011,1461,5,4.01,4.01
4608,Hyundai Xcent Prime T Plus CNG,92124,Cng,Manual,2,2018,1197,5,4.19,4.19
4609,Maruti Wagon R LXI Minor,85191,Petrol,Manual,3,2008,1120,5,90698,0.90698
4610,Volkswagen Polo 1.2 MPI Highline,157151,Petrol,Manual,2,2014,1248,5,2.97,2.97
4611,Renault KWID RXT Optional,28691,Petrol,Manual,1,2018,1591,5,3.35,3.35
4612,Fiat Linea T Jet Active,81350,Petrol,Manual,3,2011,1998,5,1.2,1.2
4613,Volvo XC60 D5 Summum,126553,Diesel,Automatic,1,2013,999,7,15.56,15.56
4614,Nissan Terrano XL Plus 85 PS,86019,Diesel,Manual,2,2014,1196,5,4.16,4.16
4615,Maruti Swift VXI,22511,Petrol,Manual,1,2020,1199,7,5.68,5.68
4616,Hyundai Grand i10 CRDi Sportz,61893,Diesel,Manual,2,2017,2499,5,4.24,4.24
4617,Maruti Ertiga ZDI,114892,Diesel,Manual,2,2015,2143,5,5.55,5.55
4618,Hyundai Verna VTVT 1.6 SX,50720,Petrol,Manual,1,2019,1248,5,7.71,7.71
4619,BMW 2 Series 220i M Sport,18000,Petrol,Automatic,1,2021,1199,7,40,40
4620,Skoda Kushaq 1.0 TSI Style 6 Airbags AT,16000,Petrol,Automatic,1,2022,2179,5,16.75,16.75
4621,Maruti Eeco 5 Seater AC 2020-2022,80000,Petrol,Manual,2,2020,1396,5,4.15,4.15
4622,Honda WR-V i-VTEC VX,17000,Petrol,Manual,1,2019,1248,5,9,9
4623,Lexus NX 300h,111000,Petrol,Automatic,1,2018,1186,5,42,42
4624,Mercedes-Benz M-Class ML 250 CDI,38000,Diesel,Automatic,2,2015,1498,5,28.5,28.5
4625,Maruti Ertiga SHVS VDI,71000,Diesel,Manual,1,2017,1197,5,7.71,7.71
4626,Honda Amaze V Petrol BSIV,36500,Petrol,Manual,1,2017,1199,5,6,6
4627,Mahindra XUV500 W8 AWD,77000,Diesel,Manual,1,2013,1499,5,5.9,5.9
4628,Hyundai i20 1.4 Asta Option,68000,Diesel,Manual,1,2017,1172,5,7.11,7.11
4629,Maruti Swift Dzire VDi,110000,Diesel,Manual,2,2010,1968,5,2.3,2.3
4630,Hyundai Xcent 1.2 CRDi SX,65000,Diesel,Manual,1,2018,995,5,5.5,5.5
4631,Honda BR-V i-DTEC V MT,77000,Diesel,Manual,2,2017,1086,5,7.5,7.5
4632,Hyundai Grand i10 Asta Option,60000,Petrol,Manual,1,2015,1498,5,4.5,4.5
4633,Tata Tiago XTA AMT,2640,Petrol,Automatic,1,2002,1298,5,6.1,6.1
4634,Ford Fiesta Petrol Titanium,60000,Petrol,Manual,3,2011,1493,5,2.3,2.3
4635,Fiat Punto 1.2 Active,80000,Petrol,Manual,1,2014,1197,5,1.6,1.6
4636,Skoda Octavia 2.0 TDI AT Style Plus,120000,Diesel,Automatic,3,2016,1341,5,9.3,9.3
4637,Chevrolet Spark 1.0 LT,80000,Petrol,Manual,2,2009,1497,5,56000,0.56
4638,Hyundai Santro Xing XE,25000,Petrol,Manual,1,2007,1353,5,1,1
4639,Honda Amaze SX i-DTEC,90000,Diesel,Manual,2,2014,1120,5,3.2,3.2
4640,Maruti Swift 1.3 LXI,30130,Petrol,Manual,2,2006,1248,7,2.15,2.15
4641,Hyundai Verna SX Opt AT Diesel,32000,Diesel,Automatic,1,2021,1995,5,15.5,15.5
4642,Maruti Swift VXI,13000,Petrol,Manual,1,2022,1199,5,6.75,6.75
4643,Hyundai Getz GLS,40000,Petrol,Manual,2,2005,799,5,1.1,1.1
4644,Hyundai Creta SX Opt IVT,20000,Petrol,Automatic,1,2021,1298,5,15.5,15.5
4645,Kia Seltos GTX Plus DCT,16000,Petrol,Automatic,1,2021,2179,5,16.51,16.51
4646,Hyundai Grand i10 CRDi Magna,60000,Diesel,Manual,2,2014,1461,5,3.7,3.7
4647,Maruti Swift Dzire ZDi,120000,Diesel,Manual,3,2010,1086,5,2.5,2.5
4648,BMW X1 sDrive20d,120000,Diesel,Automatic,2,2012,1193,5,7.4,7.4
4649,Skoda Fabia 1.2L Diesel Elegance,70000,Diesel,Manual,2,2012,1196,5,2.1,2.1
4650,Datsun RediGO T Option,40000,Petrol,Manual,1,2017,1495,5,1.8,1.8
4651,Maruti Swift Dzire VXi,120000,Petrol,Manual,2,2010,1498,7,3,3
4652,Tata Hexa XTA,90000,Diesel,Automatic,1,2017,1598,5,10.51,10.51
4653,Nissan Micra Diesel XV,90000,Diesel,Manual,1,2011,1198,5,1.95,1.95
4654,Hyundai Santro Xing XG AT eRLX Euro II,110000,Petrol,Automatic,3,2006,1197,5,1,1
4655,Tata Zest Revotron 1.2T XM,110000,Petrol,Manual,2,2015,1586,7,2.8,2.8
4656,Maruti Eeco 5 Seater Standard BSIV,89511,Petrol,Manual,1,2011,1493,4,2.25,2.25
4657,Hyundai Accent Executive CNG,120000,Cng,Manual,2,2012,1248,5,1.5,1.5
4658,Skoda Rapid 1.5 TDI AT Style Plus,70000,Diesel,Automatic,2,2016,1197,5,6,6
4659,Skoda Rapid 1.6 MPI AT Elegance Black Package,90000,Petrol,Automatic,2,2014,1086,5,3.9,3.9
4660,Honda Brio EX MT,50000,Petrol,Manual,1,2013,1248,5,3,3
4661,Maruti Ritz LXI,132000,Petrol,Manual,2,2011,624,5,1.6,1.6
4662,Maruti SX4 Vxi BSIII,80000,Petrol,Manual,3,2008,1198,5,1.75,1.75
4663,Mahindra Bolero Neo N10,30000,Diesel,Manual,1,2021,796,5,10.2,10.2
4664,Maruti Swift RS VDI,100000,Diesel,Manual,1,2014,1461,5,4,4
4665,Hyundai Grand i10 1.2 Kappa Magna BSIV,15000,Petrol,Manual,1,2019,1798,5,5.35,5.35
4666,Hyundai Santro Xing GL Plus,120000,Petrol,Manual,2,2015,1582,5,2.2,2.2
4667,Maruti Ertiga VDI,120000,Diesel,Manual,3,2013,1493,5,4,4
4668,Tata Nano Lx,50000,Petrol,Manual,2,2011,1390,5,35000,0.35
4669,Honda Amaze SX i-VTEC,70000,Petrol,Manual,2,2014,2354,5,4.4,4.4
4670,Maruti Alto 800 LXI,35000,Petrol,Manual,1,2016,1598,5,2.6,2.6
4671,Nissan Terrano XL Plus 85 PS,70000,Diesel,Manual,1,2015,1590,5,5,5
4672,Skoda Superb 1.8 TSI,80000,Petrol,Automatic,1,2009,1995,5,2.5,2.5
4673,Hyundai Creta 1.6 CRDi SX Option,120000,Diesel,Manual,1,2016,1197,5,9,9
4674,Hyundai Verna CRDi,100000,Diesel,Manual,2,2008,1590,5,1.9,1.9
4675,Mahindra Renault Logan 1.4 GLX,90000,Petrol,Manual,3,2008,1582,5,1,1
4676,Honda Accord 2.4 A/T,100000,Petrol,Automatic,1,2012,814,5,5.1,5.1
4677,Volkswagen Vento Diesel Comfortline,110000,Diesel,Manual,3,2011,936,5,1.9,1.9
4678,Maruti Baleno LXI - BSIII,90000,Petrol,Manual,2,2006,1196,5,1.3,1.3
4679,BMW X1 sDrive 20d xLine,50000,Diesel,Automatic,3,2016,1248,5,21,21
4680,Hyundai Grand i10 Magna,90000,Petrol,Manual,2,2017,998,7,3.55,3.55
4681,Maruti Baleno LXI,90000,Petrol,Manual,2,2006,1582,5,1.3,1.3
4682,Hyundai Verna 1.6 SX CRDI (O) AT,88777,Diesel,Automatic,2,2015,1461,5,5.49,5.49
4683,Hyundai EON Sportz,65239,Petrol,Manual,2,2012,1248,5,1.83,1.83
4684,Chevrolet Beat Diesel LS,88741,Diesel,Manual,2,2014,1497,5,1.52,1.52
4685,Maruti Eeco 5 Seater AC BSIV,58017,Petrol,Manual,1,2016,2179,5,3.15,3.15
4686,Maruti Ciaz VDi Plus SHVS,70076,Diesel,Manual,3,2016,995,5,5.14,5.14
4687,Maruti Alto K10 VXI,55202,Petrol,Manual,1,2018,1196,7,3.36,3.36
4688,Hyundai Verna 1.6 CRDi EX MT,99681,Diesel,Manual,2,2012,999,5,3.44,3.44
4689,Renault Duster 110PS Diesel RxZ,88189,Diesel,Manual,2,2013,1248,5,3.96,3.96
4690,Tata Indica Quadrajet LS,273257,Diesel,Manual,4,2011,1086,5,84602,0.84602
4691,Honda City i VTEC V,104062,Petrol,Manual,2,2014,1199,5,5.09,5.09
4692,Mahindra XUV500 W8 2WD,103448,Diesel,Manual,2,2014,2179,5,5.81,5.81
4693,Chevrolet Spark 1.0 LS,73672,Petrol,Manual,2,2013,1497,5,1.34,1.34
4694,Maruti Eeco 5 Seater AC BSIV,93009,Petrol,Manual,1,2017,1498,5,3.15,3.15
4695,Renault Kiger RXT,13244,Petrol,Manual,1,2021,999,5,7.49,7.49
4696,Maruti Swift Dzire VDi,128999,Diesel,Manual,2,2010,1598,5,2.33,2.33
4697,Hyundai i10 Magna 1.1,75722,Petrol,Manual,3,2010,1496,5,1.65,1.65
4698,Honda Jazz VX CVT,94834,Petrol,Automatic,1,2018,1499,5,6.23,6.23
4699,Mahindra XUV500 AT W10 FWD,93453,Diesel,Automatic,2,2017,1582,5,9.91,9.91
4700,Honda City i-VTEC VX,26352,Petrol,Manual,1,2018,1197,5,9.21,9.21
4701,Volkswagen Vento 1.5 TDI Highline AT,80746,Diesel,Automatic,3,2016,1497,5,4.92,4.92
4702,Nissan Magnite XL,5973,Petrol,Manual,1,2021,1199,5,5.27,5.27
4703,Volkswagen Vento Diesel Highline,118137,Diesel,Manual,3,2011,1498,5,2.27,2.27
4704,Toyota Etios G,85560,Petrol,Manual,1,2011,1497,7,2.68,2.68
4705,Ford Figo 1.5P Titanium AT,69693,Petrol,Automatic,2,2016,1197,5,4.11,4.11
4706,Hyundai Creta 1.6 CRDi SX Option,91879,Diesel,Manual,2,2016,1197,5,8.14,8.14
4707,Hyundai i20 Sportz Petrol,125403,Petrol,Manual,3,2010,1497,5,2.02,2.02
4708,Honda City i VTEC VX,71434,Petrol,Manual,1,2016,1582,5,6.38,6.38
4709,Tata Tiago 1.2 Revotron XZ,52328,Petrol,Manual,2,2016,2179,5,3.52,3.52
4710,Honda Amaze S i-Dtech,65027,Diesel,Manual,2,2014,1199,5,3.71,3.71
4711,Tata Altroz XE Diesel,4553,Diesel,Manual,1,2022,1598,5,7.07,7.07
4712,Hyundai Grand i10 Sportz,50185,Petrol,Manual,1,2015,1497,5,3.85,3.85
4713,Hyundai i20 Petrol CVT Asta,48953,Petrol,Automatic,2,2018,1197,5,6.82,6.82
4714,Honda City 1.5 S MT,161875,Petrol,Manual,1,2011,1498,5,3.26,3.26
4715,Hyundai Creta 1.6 CRDi SX,101585,Diesel,Manual,1,2016,1396,5,8.29,8.29
4716,Mahindra Scorpio S5,27924,Diesel,Manual,1,2020,1950,5,12.36,12.36
4717,Volkswagen Polo Diesel Comfortline 1.2L,77863,Diesel,Manual,2,2013,1498,5,2.79,2.79
4718,Skoda Rapid 1.6 TDI Ambition,140141,Diesel,Manual,1,2012,796,7,2.75,2.75
4719,Honda City 1.5 S MT,116442,Petrol,Manual,1,2009,1197,5,2.89,2.89
4720,Hyundai i20 Magna 1.2,46329,Petrol,Manual,1,2015,1197,5,4.31,4.31
4721,Skoda Rapid 1.5 TDI Elegance,97702,Diesel,Manual,2,2015,1197,5,4.35,4.35
4722,Hyundai i20 Sportz 1.4 CRDi,84533,Diesel,Manual,2,2015,1197,5,3.88,3.88
4723,Mercedes-Benz E-Class Exclusive E 220 d BSIV,115372,Diesel,Automatic,1,2018,1248,5,40.98,40.98
4724,Volkswagen Vento 1.5 TDI Highline AT,79715,Diesel,Automatic,2,2016,1598,7,5.51,5.51
4725,Maruti Alto 800 LXI,269930,Petrol,Manual,1,2014,814,5,1.46,1.46
4726,Hyundai i10 Magna,84561,Petrol,Manual,2,2013,1199,5,2.57,2.57
4727,Maruti Swift Dzire VXI,94479,Petrol,Manual,2,2015,1248,5,3.98,3.98
4728,Hyundai i20 Sportz 1.2,65723,Petrol,Manual,1,2014,1599,5,3.71,3.71
4729,Hyundai i20 1.2 Asta Option,120707,Petrol,Manual,1,2018,1248,5,5.88,5.88
4730,Maruti Ertiga SHVS VDI,95873,Diesel,Manual,2,2016,1197,5,6.27,6.27
4731,Volkswagen Vento Diesel Highline,98439,Diesel,Manual,3,2011,1086,5,2.31,2.31
4732,Hyundai EON Magna Optional,80310,Petrol,Manual,1,2011,1248,5,1.6,1.6
4733,Volkswagen Polo 1.2 MPI Comfortline,23677,Petrol,Manual,1,2016,1197,5,4.54,4.54
4734,Maruti Swift Dzire VDI,136782,Diesel,Manual,1,2017,1196,5,5.28,5.28
4735,Hyundai Verna Transform Xi,76491,Petrol,Manual,1,2010,1197,5,2.8,2.8
4736,Maruti Ertiga SHVS ZDI Plus,45991,Diesel,Manual,1,2017,1197,5,7.75,7.75
4737,Hyundai Grand i10 1.2 Kappa Magna BSIV,13481,Petrol,Manual,1,2019,998,5,4.96,4.96
4738,Hyundai Santro Xing GLS,77414,Petrol,Manual,3,2009,1186,7,1.28,1.28
4739,Maruti Swift Dzire VDI,48182,Diesel,Manual,1,2014,1248,5,4.2,4.2
4740,Hyundai i10 Magna 1.2,42262,Petrol,Manual,1,2010,998,5,1.99,1.99
4741,Maruti Eeco 5 Seater AC BSIV,126761,Petrol,Manual,2,2013,1498,5,1.93,1.93
4742,Maruti Swift Dzire VXI,84080,Petrol,Manual,2,2013,1120,5,3.18,3.18
4743,Hyundai i10 Sportz,55961,Petrol,Manual,3,2011,1997,5,2.17,2.17
4744,Maruti Wagon R VXI,46567,Petrol,Manual,1,2020,1197,5,5,5
4745,Hyundai Xcent 1.2 CRDi SX,42000,Diesel,Manual,1,2018,0,5,6.25,6.25
4746,Maruti Ciaz ZDi,79000,Diesel,Manual,1,2015,1461,7,6.11,6.11
4747,Maruti Wagon R LXI BS IV,114478,Petrol,Manual,1,2017,1422,5,3.11,3.11
4748,Honda WR-V i-DTEC VX,104931,Diesel,Manual,1,2018,1197,5,7.13,7.13
4749,Hyundai Grand i10 CRDi Magna,63467,Diesel,Manual,1,2015,1498,5,3.68,3.68
4750,Mahindra Scorpio 1.99 S10,75000,Diesel,Manual,2,2016,1197,5,10,10
4751,Hyundai i20 Asta Option CVT,30000,Petrol,Automatic,1,2020,2179,5,8.2,8.2
4752,Tata Nexon EV Prime XZ Plus Dark Edition,8397,Electric,Automatic,1,2022,1186,5,13.39,13.39
4753,Renault Duster 85PS Diesel RxL Optional,137286,Diesel,Manual,1,2014,1499,5,4.07,4.07
4754,Skoda Fabia 1.4 TDI Ambiente,105768,Diesel,Manual,3,2010,1120,5,1.16,1.16
4755,Hyundai i20 Sportz Plus,48000,Petrol,Manual,1,2019,1498,5,6.75,6.75
4756,Volkswagen Vento 1.5 TDI Highline AT,74088,Diesel,Automatic,1,2016,1598,5,8.5,8.5
4757,Maruti Eeco 5 Seater AC,38000,Petrol,Manual,1,2019,1497,5,5.35,5.35
4758,Mahindra XUV500 W10 2WD,66000,Diesel,Manual,1,2015,1498,5,8.5,8.5
4759,Hyundai Grand i10 1.2 CRDi Sportz,52000,Diesel,Manual,1,2018,1196,5,4.95,4.95
4760,Ford Aspire Titanium Plus Diesel,54000,Diesel,Manual,1,2015,1197,5,4.5,4.5
4761,Hyundai Grand i10 CRDi Magna,54000,Diesel,Manual,1,2016,998,5,4.5,4.5
4762,Volkswagen Vento 1.5 TDI Highline Plus,55000,Diesel,Manual,1,2017,1461,5,8.75,8.75
4763,Volkswagen Vento Diesel Highline,68000,Diesel,Manual,1,2014,2354,5,4.95,4.95
4764,Ford Ecosport 1.5 Petrol Ambiente BSIV,26339,Petrol,Manual,3,2018,1248,8,5.73,5.73
4765,Ford Ecosport Sports Diesel,50044,Diesel,Manual,1,2021,1197,5,10.93,10.93
4766,Maruti Eeco 5 Seater AC BSIV,99569,Petrol,Manual,3,2016,1197,5,2.56,2.56
4767,Hyundai i20 Sportz Petrol,77537,Petrol,Manual,2,2010,995,5,2.4,2.4
4768,Maruti Wagon R LXI BS IV,55026,Petrol,Manual,1,2013,998,7,2.39,2.39
4769,Renault Pulse RxL,73081,Diesel,Manual,1,2014,2494,5,2.99,2.99
4770,Honda Accord 2.4 AT,123149,Petrol,Automatic,2,2010,1061,5,3.05,3.05
4771,Maruti Swift Dzire VDI,81759,Diesel,Manual,1,2015,796,5,4.69,4.69
4772,Maruti Swift LXI BSIV,58766,Petrol,Manual,1,2015,1248,5,3.64,3.64
4773,Maruti Swift Dzire VXI,74886,Petrol,Manual,1,2014,1497,5,3.61,3.61
4774,Chevrolet Spark 1.0 LT,74008,Petrol,Manual,4,2008,1198,7,73784,0.73784
4775,Maruti Wagon R VXI,3809,Petrol,Manual,1,2022,1197,5,6.4,6.4
4776,Toyota Innova 2.5 GX (Diesel) 8 Seater,137000,Diesel,Manual,2,2015,1197,5,8.25,8.25
4777,Maruti Zen Estilo 1.1 LXI BSIII,104817,Petrol,Manual,2,2009,1120,5,1.05,1.05
4778,Maruti Alto 800 LXI,10666,Petrol,Manual,1,2020,1373,5,3.45,3.45
4779,Maruti Swift VDI,74124,Diesel,Manual,2,2013,1956,5,3.8,3.8
4780,Mahindra Marazzo M8,92167,Diesel,Manual,2,2018,1199,5,8.97,8.97
4781,Honda Brio 1.2 S MT,32111,Petrol,Manual,1,2017,1248,5,4.11,4.11
4782,Hyundai i10 Sportz,111986,Petrol,Manual,1,2010,1497,5,1.85,1.85
4783,Maruti Ritz VXI,89451,Petrol,Manual,4,2010,1995,5,1.85,1.85
4784,Hyundai Xcent 1.1 CRDi SX Option,82990,Diesel,Manual,1,2014,1497,5,3.65,3.65
4785,Maruti Ciaz ZXi,88621,Petrol,Manual,1,2014,1396,5,5.11,5.11
4786,Tata New Safari XZA Plus AT,13690,Diesel,Automatic,1,2022,1995,6,20.23,20.23
4787,Honda Amaze S Petrol,15712,Petrol,Manual,1,2020,1968,7,6.62,6.62
4788,Maruti Vitara Brezza ZDi,72500,Diesel,Manual,1,2017,1047,5,7.9,7.9
4789,Mahindra XUV300 W8 Option Diesel BSIV,82000,Diesel,Manual,1,2019,1196,5,10.25,10.25
4790,Renault Koleos 4X4 MT,120000,Diesel,Manual,1,2016,1396,5,6.2,6.2
4791,Honda City EXi,120000,Petrol,Manual,2,2008,1462,5,2.9,2.9
4792,Hyundai i20 Asta Option Diesel,65000,Diesel,Manual,1,2017,1498,5,6.9,6.9
4793,BMW X1 sDrive20d Expedition,18000,Diesel,Automatic,1,2020,1197,7,32,32
4794,Volkswagen Tiguan 2.0 TDI Highline,56500,Diesel,Automatic,1,2018,1598,5,21,21
4795,Tata Tiago 1.05 Revotorq XZ,80381,Diesel,Manual,2,2017,1461,5,3.65,3.65
4796,Maruti Eeco 5 Seater AC BSIV,78220,Petrol,Manual,3,2014,1047,7,2.42,2.42
4797,Hyundai i20 Magna Plus Diesel,91412,Diesel,Manual,1,2019,1198,5,6.46,6.46
4798,Maruti XL6 Alpha,97295,Petrol,Manual,1,2019,2157,5,7.93,7.93
4799,Honda Mobilio S i-DTEC,58300,Diesel,Manual,1,2016,999,5,5.9,5.9
4800,Maruti Swift Dzire VXI 1.2,68031,Petrol,Manual,2,2017,799,5,5.26,5.26
4801,Skoda Rapid 1.6 TDI Ambition,94405,Diesel,Manual,3,2012,2982,6,2.76,2.76
4802,Renault Duster 85PS Diesel RxS,58200,Diesel,Manual,1,2017,1498,5,6.75,6.75
4803,Tata Tigor 1.05 Revotorq XT,58000,Diesel,Manual,1,2018,1198,5,5.25,5.25
4804,Mahindra KUV 100 NXT D75 K8 5Str,62000,Diesel,Manual,1,2018,1498,5,4.65,4.65
4805,Mahindra Alturas G4 4X4 AT,99000,Diesel,Automatic,1,2020,1497,5,25.25,25.25
4806,Renault KWID 1.0 RXT Optional,32875,Petrol,Manual,1,2018,1198,5,3.44,3.44
4807,Renault KWID RXT,31951,Petrol,Manual,2,2016,1197,5,2.64,2.64
4808,Toyota Fortuner 4x2 Manual,74300,Diesel,Manual,1,2014,1198,5,15.21,15.21
4809,Skoda Rapid 1.5 TDI Style Plus,91100,Diesel,Manual,1,2016,1498,5,6.9,6.9
4810,Tata Nexon 1.2 Revotron XM,15601,Petrol,Manual,1,2018,1968,7,6.51,6.51
4811,Volkswagen Polo 1.5 TDI Highline,64300,Diesel,Manual,1,2015,796,5,4.95,4.95
4812,Honda City i VTEC CVT VX,89772,Petrol,Automatic,1,2016,1197,5,7.5,7.5
4813,Mahindra KUV 100 mFALCON D75 K8 Dual Tone,66078,Diesel,Manual,1,2017,814,5,3.84,3.84
4814,Hyundai i20 Asta 1.2,75317,Petrol,Manual,2,2014,1498,5,4.35,4.35
4815,Skoda Fabia 1.2 MPI Elegance,73263,Petrol,Manual,2,2011,2199,5,1.78,1.78
4816,Honda City i DTEC SV,121816,Diesel,Manual,1,2014,1248,5,4.45,4.45
4817,Volkswagen Tiguan 2.0 TDI Highline,104000,Diesel,Automatic,1,2017,999,5,22.25,22.25
4818,Maruti Alto 800 LXI,45877,Petrol,Manual,1,2016,1461,5,2.27,2.27
4819,Maruti Swift VXI,38922,Petrol,Manual,1,2018,1197,5,4.94,4.94
4820,Hyundai EON Era Plus,51612,Petrol,Manual,1,2015,998,5,2.43,2.43
4821,Volkswagen Vento 1.5 TDI Comfortline AT,101695,Diesel,Automatic,3,2015,1197,5,4.72,4.72
4822,Hyundai Santa Fe 2WD AT,94786,Diesel,Automatic,2,2015,1186,5,10.52,10.52
4823,Maruti Swift VDI BSIV,230510,Diesel,Manual,1,2011,1582,5,2.14,2.14
4824,Nissan Magnite XV Premium,10905,Petrol,Manual,1,2021,1198,5,8.49,8.49
4825,Renault Scala Diesel RxL,71336,Diesel,Manual,2,2014,1199,5,2.97,2.97
4826,Maruti Swift VXI,6356,Petrol,Manual,1,2021,1248,5,5.82,5.82
4827,Maruti Wagon R LXI BS IV,77065,Petrol,Manual,1,2014,1197,5,2.72,2.72
4828,Hyundai i10 Sportz 1.2 AT,54885,Petrol,Automatic,3,2009,1197,5,1.84,1.84
4829,Hyundai Grand i10 1.2 CRDi Sportz Option,82621,Diesel,Manual,1,2018,1591,5,4.29,4.29
4830,Hyundai Creta 1.6 CRDi SX,46095,Diesel,Manual,1,2019,998,8,11.09,11.09
4831,Honda Brio S MT,45162,Petrol,Manual,1,2015,1956,6,3.22,3.22
4832,Tata Tiago 1.2 Revotron XT,26680,Petrol,Manual,1,2018,1498,5,4.24,4.24
4833,Maruti Swift Vdi BSIII,150112,Diesel,Manual,5,2009,1197,5,1.52,1.52
4834,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,58386,Petrol,Manual,2,2019,998,5,5.1,5.1
4835,Maruti Swift Dzire VXI,75963,Petrol,Manual,3,2012,2494,5,2.86,2.86
4836,Hyundai Creta 1.6 SX Automatic,25099,Petrol,Automatic,1,2019,1198,5,12.63,12.63
4837,Maruti Celerio VXI,42101,Petrol,Manual,1,2015,1984,5,3.1,3.1
4838,Tata Harrier XZ Dual Tone,23129,Diesel,Manual,1,2021,998,5,10.89,10.89
4839,Honda Amaze VX i-DTEC,62000,Diesel,Manual,1,2015,1248,5,4.75,4.75
4840,Maruti Swift Dzire VXI,67715,Petrol,Manual,1,2015,1497,5,4.2,4.2
4841,Maruti Wagon R VXI,59726,Petrol,Manual,1,2002,1248,5,1,1
4842,Toyota Innova 2.5 GX (Diesel) 8 Seater,168292,Diesel,Manual,2,2015,1498,5,7.6,7.6
4843,Mahindra KUV 100 NXT G80 K2,84825,Petrol,Manual,1,2018,999,5,3.3,3.3
4844,Skoda Superb LK 2.0 TDI AT,140785,Diesel,Automatic,1,2017,1582,5,17.55,17.55
4845,Maruti Wagon R VXI BS IV,28037,Petrol,Manual,1,2012,1956,5,2.16,2.16
4846,Maruti Swift VDI,80789,Diesel,Manual,3,2012,998,5,2.86,2.86
4847,Hyundai Creta S,16968,Petrol,Manual,1,2020,1497,5,12.9,12.9
4848,Maruti Swift Dzire AMT ZDI,23338,Diesel,Automatic,1,2016,1498,5,5.94,5.94
4849,Ford Ecosport 1.5 DV5 MT Titanium,88993,Diesel,Manual,2,2013,1199,5,4.14,4.14
4850,Renault KWID 1.0 RXT Optional,58342,Petrol,Manual,1,2018,1582,7,3.75,3.75
4851,Hyundai Verna CRDi 1.6 AT SX Plus,57000,Diesel,Automatic,1,2018,1197,5,9.8,9.8
4852,Tata Harrier XZ,66000,Diesel,Manual,1,2019,995,7,13.9,13.9
4853,Maruti Celerio VXI AT,58213,Petrol,Automatic,1,2014,1086,5,3.75,3.75
4854,Honda City 1.5 V MT,129760,Petrol,Manual,2,2009,1396,5,2.76,2.76
4855,Honda City i-DTEC ZX,48100,Diesel,Manual,1,2018,1498,5,10.25,10.25
4856,Tata Tiago 1.2 Revotron XZ,48554,Petrol,Manual,1,2016,1968,5,3.84,3.84
4857,Hyundai Creta 1.6 CRDi SX Option,19787,Diesel,Manual,1,2017,2179,5,10.58,10.58
4858,Hyundai Grand i10 Sportz,39910,Petrol,Manual,1,2017,1462,5,4.49,4.49
4859,Chevrolet Spark 1.0 LT,63342,Petrol,Manual,1,2009,1197,5,73784,0.73784
4860,Hyundai i10 Era,89000,Petrol,Manual,1,2011,1248,7,2.9,2.9
4861,Hyundai i20 Magna 1.4 CRDi (Diesel),89201,Diesel,Manual,2,2013,1968,5,3.4,3.4
4862,Honda Mobilio S i-DTEC,130151,Diesel,Manual,1,2015,1298,5,4.23,4.23
4863,Skoda Octavia Elegance 2.0 TDI AT,179308,Diesel,Automatic,2,2013,1495,5,5.78,5.78
4864,Tata Hexa XT,58000,Diesel,Manual,1,2018,1461,5,10.5,10.5
4865,Maruti Ciaz Alpha Automatic BSIV,24311,Petrol,Automatic,1,2019,2179,5,9.03,9.03
4866,Toyota Etios Liva G,81899,Petrol,Manual,1,2014,814,7,3.36,3.36
4867,Maruti Vitara Brezza VDi Option,45795,Diesel,Manual,1,2017,1248,8,6.68,6.68
4868,Skoda New Laura Ambiente 2.0 TDI CR MT,95884,Diesel,Manual,2,2013,1248,5,3.41,3.41
4869,Maruti Swift 1.3 VXi,89657,Petrol,Manual,1,2008,1199,6,1.47,1.47
4870,Hyundai Accent GLE,116416,Petrol,Manual,3,2010,1197,5,1.35,1.35
4871,Renault Duster 85PS Diesel RxL Optional,90198,Diesel,Manual,2,2012,1498,5,3.14,3.14
4872,Mahindra XUV500 W6 2WD,73230,Diesel,Manual,1,2016,2494,5,7.73,7.73
4873,Hyundai EON Era,134279,Petrol,Manual,1,2011,1956,5,1.38,1.38
4874,Maruti Ciaz ZDi Plus SHVS,64933,Diesel,Manual,2,2015,1451,5,5.88,5.88
4875,Maruti Ciaz VDi Plus SHVS,81114,Diesel,Manual,4,2016,1198,5,5.06,5.06
4876,Honda Jazz 1.2 VX i VTEC,60923,Petrol,Manual,3,2016,1248,5,4.44,4.44
4877,Hyundai i20 Magna,92573,Petrol,Manual,1,2010,1582,5,2.2,2.2
4878,Honda Mobilio V i-DTEC,65281,Diesel,Manual,2,2015,1197,8,4.56,4.56
4879,Toyota Innova 2.5 VX (Diesel) 8 Seater,138448,Diesel,Manual,2,2015,1598,5,8.57,8.57
4880,Jeep Compass 2.0 Limited Option 4X4 Black,86513,Diesel,Manual,2,2018,1120,5,12.58,12.58
4881,MG Hector Plus Sharp Hybrid MT,18697,Petrol,Manual,1,2020,999,5,16.57,16.57
